id,province,city,area,street,name
28416,江苏省,宿迁市,沭阳县,青伊湖农场,青伊湖农场
28417,江苏省,宿迁市,沭阳县,沭阳经济开发区,沭阳经济开发区
28418,江苏省,宿迁市,泗阳县,,泗阳县
28419,江苏省,宿迁市,泗阳县,众兴镇,众兴镇
28420,江苏省,宿迁市,泗阳县,爱园镇,爱园镇
28421,江苏省,宿迁市,泗阳县,王集镇,王集镇
28422,江苏省,宿迁市,泗阳县,裴圩镇,裴圩镇
28423,江苏省,宿迁市,泗阳县,新袁镇,新袁镇
28424,江苏省,宿迁市,泗阳县,李口镇,李口镇
28425,江苏省,宿迁市,泗阳县,临河镇,临河镇
28426,江苏省,宿迁市,泗阳县,穿城镇,穿城镇
28427,江苏省,宿迁市,泗阳县,张家圩镇,张家圩镇
28428,江苏省,宿迁市,泗阳县,高渡镇,高渡镇
28429,江苏省,宿迁市,泗阳县,卢集镇,卢集镇
28430,江苏省,宿迁市,泗阳县,庄圩乡,庄圩乡
28431,江苏省,宿迁市,泗阳县,里仁乡,里仁乡
28432,江苏省,宿迁市,泗阳县,三庄乡,三庄乡
28433,江苏省,宿迁市,泗阳县,南刘集乡,南刘集乡
28434,江苏省,宿迁市,泗阳县,八集乡,八集乡
28435,江苏省,宿迁市,泗阳县,棉花原种场,棉花原种场
28436,江苏省,宿迁市,泗阳县,泗阳农场,泗阳农场
28437,江苏省,宿迁市,泗阳县,江苏泗阳开发区,江苏泗阳开发区
28438,江苏省,宿迁市,泗洪县,,泗洪县
28442,江苏省,宿迁市,泗洪县,双沟镇,双沟镇
28443,江苏省,宿迁市,泗洪县,上塘镇,上塘镇
28444,江苏省,宿迁市,泗洪县,魏营镇,魏营镇
28445,江苏省,宿迁市,泗洪县,临淮镇,临淮镇
28446,江苏省,宿迁市,泗洪县,半城镇,半城镇
28447,江苏省,宿迁市,泗洪县,孙园镇,孙园镇
28448,江苏省,宿迁市,泗洪县,梅花镇,梅花镇
28449,江苏省,宿迁市,泗洪县,归仁镇,归仁镇
28450,江苏省,宿迁市,泗洪县,金锁镇,金锁镇
28451,江苏省,宿迁市,泗洪县,朱湖镇,朱湖镇
28452,江苏省,宿迁市,泗洪县,界集镇,界集镇
28453,江苏省,宿迁市,泗洪县,太平镇,太平镇
28454,江苏省,宿迁市,泗洪县,龙集镇,龙集镇
28455,江苏省,宿迁市,泗洪县,四河乡,四河乡
28456,江苏省,宿迁市,泗洪县,峰山乡,峰山乡
28457,江苏省,宿迁市,泗洪县,天岗湖乡,天岗湖乡
28458,江苏省,宿迁市,泗洪县,车门乡,车门乡
28459,江苏省,宿迁市,泗洪县,瑶沟乡,瑶沟乡
28460,江苏省,宿迁市,泗洪县,石集乡,石集乡
28461,江苏省,宿迁市,泗洪县,城头乡,城头乡
28462,江苏省,宿迁市,泗洪县,陈圩乡,陈圩乡
28463,江苏省,宿迁市,泗洪县,曹庙乡,曹庙乡
28464,江苏省,宿迁市,泗洪县,五里江农场,五里江农场
28465,江苏省,宿迁市,泗洪县,洪泽湖农场,洪泽湖农场
28466,江苏省,宿迁市,泗洪县,泗洪经济开发区,泗洪经济开发区
28467,江苏省,宿迁市,宿迁经济技术开发区,,宿迁经济技术开发区
28470,江苏省,宿迁市,宿迁经济技术开发区,南蔡乡,南蔡乡
28472,浙江省,,,,浙江省
28473,浙江省,杭州市,,,杭州市
28474,浙江省,杭州市,上城区,,上城区
28481,浙江省,杭州市,下城区,,下城区
28490,浙江省,杭州市,江干区,,江干区
28501,浙江省,杭州市,拱墅区,,拱墅区
28512,浙江省,杭州市,西湖区,,西湖区
28523,浙江省,杭州市,西湖区,三墩镇,三墩镇
28524,浙江省,杭州市,西湖区,双浦镇,双浦镇
28525,浙江省,杭州市,滨江区,,滨江区
28529,浙江省,杭州市,萧山区,,萧山区
28544,浙江省,杭州市,萧山区,楼塔镇,楼塔镇
28545,浙江省,杭州市,萧山区,河上镇,河上镇
28546,浙江省,杭州市,萧山区,戴村镇,戴村镇
28547,浙江省,杭州市,萧山区,浦阳镇,浦阳镇
28548,浙江省,杭州市,萧山区,进化镇,进化镇
28549,浙江省,杭州市,萧山区,临浦镇,临浦镇
28550,浙江省,杭州市,萧山区,义桥镇,义桥镇
28551,浙江省,杭州市,萧山区,所前镇,所前镇
28552,浙江省,杭州市,萧山区,衙前镇,衙前镇
28553,浙江省,杭州市,萧山区,瓜沥镇,瓜沥镇
28554,浙江省,杭州市,萧山区,益农镇,益农镇
28555,浙江省,杭州市,萧山区,党湾镇,党湾镇
28556,浙江省,杭州市,萧山区,萧山经济技术开发区,萧山经济技术开发区
28557,浙江省,杭州市,萧山区,萧山商业城,萧山商业城
28558,浙江省,杭州市,萧山区,围垦区,围垦区
28559,浙江省,杭州市,萧山区,红山农场,红山农场
28560,浙江省,杭州市,萧山区,萧山钱江世纪城,萧山钱江世纪城
28561,浙江省,杭州市,余杭区,,余杭区
28576,浙江省,杭州市,余杭区,塘栖镇,塘栖镇
28577,浙江省,杭州市,余杭区,径山镇,径山镇
28578,浙江省,杭州市,余杭区,瓶窑镇,瓶窑镇
28579,浙江省,杭州市,余杭区,鸬鸟镇,鸬鸟镇
28580,浙江省,杭州市,余杭区,百丈镇,百丈镇
28581,浙江省,杭州市,余杭区,黄湖镇,黄湖镇
28582,浙江省,杭州市,富阳区,,富阳区
28588,浙江省,杭州市,富阳区,万市镇,万市镇
28589,浙江省,杭州市,富阳区,洞桥镇,洞桥镇
28590,浙江省,杭州市,富阳区,渌渚镇,渌渚镇
28591,浙江省,杭州市,富阳区,永昌镇,永昌镇
28592,浙江省,杭州市,富阳区,里山镇,里山镇
28593,浙江省,杭州市,富阳区,常绿镇,常绿镇
28594,浙江省,杭州市,富阳区,场口镇,场口镇
28595,浙江省,杭州市,富阳区,常安镇,常安镇
28596,浙江省,杭州市,富阳区,龙门镇,龙门镇
28597,浙江省,杭州市,富阳区,新登镇,新登镇
28598,浙江省,杭州市,富阳区,胥口镇,胥口镇
28599,浙江省,杭州市,富阳区,大源镇,大源镇
28600,浙江省,杭州市,富阳区,灵桥镇,灵桥镇
28601,浙江省,杭州市,富阳区,新桐乡,新桐乡
28602,浙江省,杭州市,富阳区,上官乡,上官乡
28603,浙江省,杭州市,富阳区,环山乡,环山乡
28604,浙江省,杭州市,富阳区,湖源乡,湖源乡
28605,浙江省,杭州市,富阳区,春建乡,春建乡
28606,浙江省,杭州市,富阳区,渔山乡,渔山乡
28607,浙江省,杭州市,临安区,,临安区
28613,浙江省,杭州市,临安区,高虹镇,高虹镇
28614,浙江省,杭州市,临安区,太湖源镇,太湖源镇
28615,浙江省,杭州市,临安区,於潜镇,於潜镇
28616,浙江省,杭州市,临安区,太阳镇,太阳镇
28617,浙江省,杭州市,临安区,潜川镇,潜川镇
28618,浙江省,杭州市,临安区,昌化镇,昌化镇
28619,浙江省,杭州市,临安区,河桥镇,河桥镇
28620,浙江省,杭州市,临安区,湍口镇,湍口镇
28621,浙江省,杭州市,临安区,清凉峰镇,清凉峰镇
28622,浙江省,杭州市,临安区,岛石镇,岛石镇
28623,浙江省,杭州市,临安区,板桥镇,板桥镇
28624,浙江省,杭州市,临安区,天目山镇,天目山镇
28625,浙江省,杭州市,临安区,龙岗镇,龙岗镇
28626,浙江省,杭州市,桐庐县,,桐庐县
28631,浙江省,杭州市,桐庐县,富春江镇,富春江镇
28632,浙江省,杭州市,桐庐县,横村镇,横村镇
28633,浙江省,杭州市,桐庐县,分水镇,分水镇
28634,浙江省,杭州市,桐庐县,瑶琳镇,瑶琳镇
28635,浙江省,杭州市,桐庐县,百江镇,百江镇
28636,浙江省,杭州市,桐庐县,江南镇,江南镇
28637,浙江省,杭州市,桐庐县,莪山畲族乡,莪山畲族乡
28638,浙江省,杭州市,桐庐县,钟山乡,钟山乡
28639,浙江省,杭州市,桐庐县,新合乡,新合乡
28640,浙江省,杭州市,桐庐县,合村乡,合村乡
28641,浙江省,杭州市,淳安县,,淳安县
28642,浙江省,杭州市,淳安县,千岛湖镇,千岛湖镇
28643,浙江省,杭州市,淳安县,文昌镇,文昌镇
28644,浙江省,杭州市,淳安县,石林镇,石林镇
28645,浙江省,杭州市,淳安县,临岐镇,临岐镇
28646,浙江省,杭州市,淳安县,威坪镇,威坪镇
28647,浙江省,杭州市,淳安县,姜家镇,姜家镇
28648,浙江省,杭州市,淳安县,梓桐镇,梓桐镇
28649,浙江省,杭州市,淳安县,汾口镇,汾口镇
28650,浙江省,杭州市,淳安县,中洲镇,中洲镇
28651,浙江省,杭州市,淳安县,大墅镇,大墅镇
28652,浙江省,杭州市,淳安县,枫树岭镇,枫树岭镇
28653,浙江省,杭州市,淳安县,里商乡,里商乡
28654,浙江省,杭州市,淳安县,金峰乡,金峰乡
28655,浙江省,杭州市,淳安县,富文乡,富文乡
28656,浙江省,杭州市,淳安县,左口乡,左口乡
28657,浙江省,杭州市,淳安县,屏门乡,屏门乡
28658,浙江省,杭州市,淳安县,瑶山乡,瑶山乡
28659,浙江省,杭州市,淳安县,王阜乡,王阜乡
28660,浙江省,杭州市,淳安县,宋村乡,宋村乡
28661,浙江省,杭州市,淳安县,鸠坑乡,鸠坑乡
28662,浙江省,杭州市,淳安县,浪川乡,浪川乡
28663,浙江省,杭州市,淳安县,界首乡,界首乡
28664,浙江省,杭州市,淳安县,安阳乡,安阳乡
28665,浙江省,杭州市,建德市,,建德市
28669,浙江省,杭州市,建德市,莲花镇,莲花镇
28670,浙江省,杭州市,建德市,乾潭镇,乾潭镇
28671,浙江省,杭州市,建德市,梅城镇,梅城镇
28672,浙江省,杭州市,建德市,杨村桥镇,杨村桥镇
28673,浙江省,杭州市,建德市,下涯镇,下涯镇
28674,浙江省,杭州市,建德市,大洋镇,大洋镇
28675,浙江省,杭州市,建德市,三都镇,三都镇
28676,浙江省,杭州市,建德市,寿昌镇,寿昌镇
28677,浙江省,杭州市,建德市,航头镇,航头镇
28678,浙江省,杭州市,建德市,大慈岩镇,大慈岩镇
28679,浙江省,杭州市,建德市,大同镇,大同镇
28680,浙江省,杭州市,建德市,李家镇,李家镇
28681,浙江省,杭州市,建德市,钦堂乡,钦堂乡
28682,浙江省,宁波市,,,宁波市
28683,浙江省,宁波市,海曙区,,海曙区
28693,浙江省,宁波市,海曙区,高桥镇,高桥镇
28694,浙江省,宁波市,海曙区,横街镇,横街镇
28695,浙江省,宁波市,海曙区,集士港镇,集士港镇
28696,浙江省,宁波市,海曙区,古林镇,古林镇
28697,浙江省,宁波市,海曙区,洞桥镇,洞桥镇
28698,浙江省,宁波市,海曙区,鄞江镇,鄞江镇
28699,浙江省,宁波市,海曙区,章水镇,章水镇
28700,浙江省,宁波市,海曙区,龙观乡,龙观乡
28701,浙江省,宁波市,江北区,,江北区
28709,浙江省,宁波市,江北区,慈城镇,慈城镇
28710,浙江省,宁波市,北仑区,,北仑区
28722,浙江省,宁波市,北仑区,保税区,保税区
28723,浙江省,宁波市,镇海区,,镇海区
28729,浙江省,宁波市,镇海区,澥浦镇,澥浦镇
28730,浙江省,宁波市,镇海区,九龙湖镇,九龙湖镇
28731,浙江省,宁波市,鄞州区,,鄞州区
28746,浙江省,宁波市,鄞州区,瞻岐镇,瞻岐镇
28747,浙江省,宁波市,鄞州区,咸祥镇,咸祥镇
28748,浙江省,宁波市,鄞州区,塘溪镇,塘溪镇
28749,浙江省,宁波市,鄞州区,东钱湖镇,东钱湖镇
28750,浙江省,宁波市,鄞州区,东吴镇,东吴镇
28751,浙江省,宁波市,鄞州区,五乡镇,五乡镇
28752,浙江省,宁波市,鄞州区,邱隘镇,邱隘镇
28753,浙江省,宁波市,鄞州区,云龙镇,云龙镇
28754,浙江省,宁波市,鄞州区,横溪镇,横溪镇
28755,浙江省,宁波市,鄞州区,姜山镇,姜山镇
28756,浙江省,宁波市,奉化区,,奉化区
28762,浙江省,宁波市,奉化区,溪口镇,溪口镇
28763,浙江省,宁波市,奉化区,尚田镇,尚田镇
28764,浙江省,宁波市,奉化区,莼湖镇,莼湖镇
28765,浙江省,宁波市,奉化区,裘村镇,裘村镇
28766,浙江省,宁波市,奉化区,大堰镇,大堰镇
28767,浙江省,宁波市,奉化区,松岙镇,松岙镇
28768,浙江省,宁波市,象山县,,象山县
28772,浙江省,宁波市,象山县,石浦镇,石浦镇
28773,浙江省,宁波市,象山县,西周镇,西周镇
28774,浙江省,宁波市,象山县,鹤浦镇,鹤浦镇
28775,浙江省,宁波市,象山县,贤庠镇,贤庠镇
28776,浙江省,宁波市,象山县,墙头镇,墙头镇
28777,浙江省,宁波市,象山县,泗洲头镇,泗洲头镇
28778,浙江省,宁波市,象山县,定塘镇,定塘镇
28779,浙江省,宁波市,象山县,涂茨镇,涂茨镇
28780,浙江省,宁波市,象山县,大徐镇,大徐镇
28781,浙江省,宁波市,象山县,新桥镇,新桥镇
28782,浙江省,宁波市,象山县,东陈乡,东陈乡
28783,浙江省,宁波市,象山县,晓塘乡,晓塘乡
28784,浙江省,宁波市,象山县,黄避岙乡,黄避岙乡
28785,浙江省,宁波市,象山县,茅洋乡,茅洋乡
28786,浙江省,宁波市,象山县,高塘岛乡,高塘岛乡
28787,浙江省,宁波市,宁海县,,宁海县
28792,浙江省,宁波市,宁海县,长街镇,长街镇
28793,浙江省,宁波市,宁海县,力洋镇,力洋镇
28794,浙江省,宁波市,宁海县,一市镇,一市镇
28795,浙江省,宁波市,宁海县,岔路镇,岔路镇
28796,浙江省,宁波市,宁海县,前童镇,前童镇
28797,浙江省,宁波市,宁海县,桑洲镇,桑洲镇
28798,浙江省,宁波市,宁海县,黄坛镇,黄坛镇
28799,浙江省,宁波市,宁海县,大佳何镇,大佳何镇
28800,浙江省,宁波市,宁海县,强蛟镇,强蛟镇
28801,浙江省,宁波市,宁海县,西店镇,西店镇
28802,浙江省,宁波市,宁海县,深甽镇,深甽镇
28803,浙江省,宁波市,宁海县,胡陈乡,胡陈乡
28804,浙江省,宁波市,宁海县,茶院乡,茶院乡
28805,浙江省,宁波市,宁海县,越溪乡,越溪乡
28806,浙江省,宁波市,余姚市,,余姚市
28813,浙江省,宁波市,余姚市,临山镇,临山镇
28814,浙江省,宁波市,余姚市,黄家埠镇,黄家埠镇
28815,浙江省,宁波市,余姚市,小曹娥镇,小曹娥镇
28816,浙江省,宁波市,余姚市,泗门镇,泗门镇
28817,浙江省,宁波市,余姚市,马渚镇,马渚镇
28818,浙江省,宁波市,余姚市,牟山镇,牟山镇
28819,浙江省,宁波市,余姚市,丈亭镇,丈亭镇
28820,浙江省,宁波市,余姚市,三七市镇,三七市镇
28821,浙江省,宁波市,余姚市,河姆渡镇,河姆渡镇
28822,浙江省,宁波市,余姚市,大隐镇,大隐镇
28823,浙江省,宁波市,余姚市,陆埠镇,陆埠镇
28824,浙江省,宁波市,余姚市,梁弄镇,梁弄镇
28825,浙江省,宁波市,余姚市,大岚镇,大岚镇
28826,浙江省,宁波市,余姚市,四明山镇,四明山镇
28827,浙江省,宁波市,余姚市,鹿亭乡,鹿亭乡
28828,浙江省,宁波市,慈溪市,,慈溪市
28834,浙江省,宁波市,慈溪市,掌起镇,掌起镇
28835,浙江省,宁波市,慈溪市,观海卫镇,观海卫镇
28836,浙江省,宁波市,慈溪市,附海镇,附海镇
28837,浙江省,宁波市,慈溪市,桥头镇,桥头镇
28838,浙江省,宁波市,慈溪市,匡堰镇,匡堰镇
28839,浙江省,宁波市,慈溪市,逍林镇,逍林镇
28840,浙江省,宁波市,慈溪市,新浦镇,新浦镇
28841,浙江省,宁波市,慈溪市,胜山镇,胜山镇
28842,浙江省,宁波市,慈溪市,横河镇,横河镇
28843,浙江省,宁波市,慈溪市,崇寿镇,崇寿镇
28844,浙江省,宁波市,慈溪市,庵东镇,庵东镇
28845,浙江省,宁波市,慈溪市,长河镇,长河镇
28846,浙江省,宁波市,慈溪市,周巷镇,周巷镇
28847,浙江省,宁波市,慈溪市,龙山镇,龙山镇
28848,浙江省,宁波市,慈溪市,慈溪市农垦场,慈溪市农垦场
28849,浙江省,宁波市,慈溪市,慈溪市林场,慈溪市林场
28850,浙江省,宁波市,慈溪市,慈东工业区,慈东工业区
28851,浙江省,温州市,,,温州市
28852,浙江省,温州市,鹿城区,,鹿城区
28865,浙江省,温州市,鹿城区,藤桥镇,藤桥镇
28866,浙江省,温州市,鹿城区,山福镇,山福镇
28867,浙江省,温州市,龙湾区,,龙湾区
28874,浙江省,温州市,瓯海区,,瓯海区
28887,浙江省,温州市,瓯海区,泽雅镇,泽雅镇
28888,浙江省,温州市,洞头区,,洞头区
28894,浙江省,温州市,洞头区,大门镇,大门镇
28895,浙江省,温州市,洞头区,鹿西乡,鹿西乡
28896,浙江省,温州市,永嘉县,,永嘉县
28904,浙江省,温州市,永嘉县,桥头镇,桥头镇
28905,浙江省,温州市,永嘉县,桥下镇,桥下镇
28906,浙江省,温州市,永嘉县,大若岩镇,大若岩镇
28907,浙江省,温州市,永嘉县,碧莲镇,碧莲镇
28908,浙江省,温州市,永嘉县,巽宅镇,巽宅镇
28909,浙江省,温州市,永嘉县,岩头镇,岩头镇
28910,浙江省,温州市,永嘉县,枫林镇,枫林镇
28911,浙江省,温州市,永嘉县,岩坦镇,岩坦镇
28912,浙江省,温州市,永嘉县,沙头镇,沙头镇
28913,浙江省,温州市,永嘉县,鹤盛镇,鹤盛镇
28914,浙江省,温州市,永嘉县,金溪镇,金溪镇
28915,浙江省,温州市,永嘉县,云岭乡,云岭乡
28916,浙江省,温州市,永嘉县,茗岙乡,茗岙乡
28917,浙江省,温州市,永嘉县,溪下乡,溪下乡
28918,浙江省,温州市,永嘉县,界坑乡,界坑乡
28919,浙江省,温州市,永嘉县,县特产场场区,县特产场场区
28920,浙江省,温州市,永嘉县,四海山林场,四海山林场
28921,浙江省,温州市,永嘉县,正江山林场,正江山林场
28922,浙江省,温州市,平阳县,,平阳县
28923,浙江省,温州市,平阳县,昆阳镇,昆阳镇
28924,浙江省,温州市,平阳县,鳌江镇,鳌江镇
28925,浙江省,温州市,平阳县,水头镇,水头镇
28926,浙江省,温州市,平阳县,萧江镇,萧江镇
28927,浙江省,温州市,平阳县,腾蛟镇,腾蛟镇
28928,浙江省,温州市,平阳县,山门镇,山门镇
28929,浙江省,温州市,平阳县,顺溪镇,顺溪镇
28930,浙江省,温州市,平阳县,南雁镇,南雁镇
28931,浙江省,温州市,平阳县,万全镇,万全镇
28932,浙江省,温州市,平阳县,海西镇,海西镇
28933,浙江省,温州市,平阳县,南麂镇,南麂镇
28934,浙江省,温州市,平阳县,麻步镇,麻步镇
28935,浙江省,温州市,平阳县,凤卧镇,凤卧镇
28936,浙江省,温州市,平阳县,怀溪镇,怀溪镇
28937,浙江省,温州市,平阳县,青街畲族乡,青街畲族乡
28938,浙江省,温州市,平阳县,闹村乡,闹村乡
28939,浙江省,温州市,平阳县,滨海新区,滨海新区
28940,浙江省,温州市,苍南县,,苍南县
28941,浙江省,温州市,苍南县,灵溪镇,灵溪镇
28942,浙江省,温州市,苍南县,龙港镇,龙港镇
28943,浙江省,温州市,苍南县,宜山镇,宜山镇
28944,浙江省,温州市,苍南县,钱库镇,钱库镇
28945,浙江省,温州市,苍南县,金乡镇,金乡镇
28946,浙江省,温州市,苍南县,藻溪镇,藻溪镇
28947,浙江省,温州市,苍南县,桥墩镇,桥墩镇
28948,浙江省,温州市,苍南县,矾山镇,矾山镇
28949,浙江省,温州市,苍南县,赤溪镇,赤溪镇
28950,浙江省,温州市,苍南县,马站镇,马站镇
28951,浙江省,温州市,苍南县,望里镇,望里镇
28952,浙江省,温州市,苍南县,炎亭镇,炎亭镇
28953,浙江省,温州市,苍南县,大渔镇,大渔镇
28954,浙江省,温州市,苍南县,莒溪镇,莒溪镇
28955,浙江省,温州市,苍南县,南宋镇,南宋镇
28956,浙江省,温州市,苍南县,霞关镇,霞关镇
28957,浙江省,温州市,苍南县,沿浦镇,沿浦镇
28958,浙江省,温州市,苍南县,凤阳畲族乡,凤阳畲族乡
28959,浙江省,温州市,苍南县,岱岭畲族乡,岱岭畲族乡
28960,浙江省,温州市,文成县,,文成县
28961,浙江省,温州市,文成县,大峃镇,大峃镇
28962,浙江省,温州市,文成县,百丈漈镇,百丈漈镇
28963,浙江省,温州市,文成县,南田镇,南田镇
28964,浙江省,温州市,文成县,西坑畲族镇,西坑畲族镇
28965,浙江省,温州市,文成县,黄坦镇,黄坦镇
28966,浙江省,温州市,文成县,珊溪镇,珊溪镇
28967,浙江省,温州市,文成县,巨屿镇,巨屿镇
28968,浙江省,温州市,文成县,玉壶镇,玉壶镇
28969,浙江省,温州市,文成县,峃口镇,峃口镇
28970,浙江省,温州市,文成县,周壤镇,周壤镇
28971,浙江省,温州市,文成县,铜铃山镇,铜铃山镇
28972,浙江省,温州市,文成县,二源镇,二源镇
28973,浙江省,温州市,文成县,周山畲族乡,周山畲族乡
28974,浙江省,温州市,文成县,桂山乡,桂山乡
28975,浙江省,温州市,文成县,双桂乡,双桂乡
28976,浙江省,温州市,文成县,平和乡,平和乡
28977,浙江省,温州市,文成县,公阳乡,公阳乡
28978,浙江省,温州市,泰顺县,,泰顺县
28979,浙江省,温州市,泰顺县,罗阳镇,罗阳镇
28980,浙江省,温州市,泰顺县,司前畲族镇,司前畲族镇
28981,浙江省,温州市,泰顺县,百丈镇,百丈镇
28982,浙江省,温州市,泰顺县,筱村镇,筱村镇
28983,浙江省,温州市,泰顺县,泗溪镇,泗溪镇
28984,浙江省,温州市,泰顺县,彭溪镇,彭溪镇
28985,浙江省,温州市,泰顺县,雅阳镇,雅阳镇
28986,浙江省,温州市,泰顺县,仕阳镇,仕阳镇
28987,浙江省,温州市,泰顺县,三魁镇,三魁镇
28988,浙江省,温州市,泰顺县,南浦溪镇,南浦溪镇
28989,浙江省,温州市,泰顺县,龟湖镇,龟湖镇
28990,浙江省,温州市,泰顺县,西旸镇,西旸镇
28991,浙江省,温州市,泰顺县,竹里畲族乡,竹里畲族乡
28992,浙江省,温州市,泰顺县,包垟乡,包垟乡
28993,浙江省,温州市,泰顺县,凤垟乡,凤垟乡
28994,浙江省,温州市,泰顺县,东溪乡,东溪乡
28995,浙江省,温州市,泰顺县,柳峰乡,柳峰乡
28996,浙江省,温州市,泰顺县,雪溪乡,雪溪乡
28997,浙江省,温州市,泰顺县,大安乡,大安乡
28998,浙江省,温州市,泰顺县,乌岩岭自然保护区,乌岩岭自然保护区
28999,浙江省,温州市,温州经济技术开发区,,温州经济技术开发区
29004,浙江省,温州市,瑞安市,,瑞安市
29017,浙江省,温州市,瑞安市,塘下镇,塘下镇
29018,浙江省,温州市,瑞安市,马屿镇,马屿镇
29019,浙江省,温州市,瑞安市,陶山镇,陶山镇
29020,浙江省,温州市,瑞安市,湖岭镇,湖岭镇
29021,浙江省,温州市,瑞安市,高楼镇,高楼镇
29022,浙江省,温州市,瑞安市,桐浦镇,桐浦镇
29023,浙江省,温州市,瑞安市,林川镇,林川镇
29024,浙江省,温州市,瑞安市,曹村镇,曹村镇
29025,浙江省,温州市,瑞安市,平阳坑镇,平阳坑镇
29026,浙江省,温州市,瑞安市,芳庄乡,芳庄乡
29027,浙江省,温州市,瑞安市,北麂乡,北麂乡
29028,浙江省,温州市,乐清市,,乐清市
29037,浙江省,温州市,乐清市,大荆镇,大荆镇
29038,浙江省,温州市,乐清市,仙溪镇,仙溪镇
29039,浙江省,温州市,乐清市,雁荡镇,雁荡镇
29040,浙江省,温州市,乐清市,芙蓉镇,芙蓉镇
29041,浙江省,温州市,乐清市,清江镇,清江镇
29042,浙江省,温州市,乐清市,虹桥镇,虹桥镇
29043,浙江省,温州市,乐清市,淡溪镇,淡溪镇
29044,浙江省,温州市,乐清市,柳市镇,柳市镇
29045,浙江省,温州市,乐清市,北白象镇,北白象镇
29046,浙江省,温州市,乐清市,湖雾镇,湖雾镇
29047,浙江省,温州市,乐清市,南塘镇,南塘镇
29048,浙江省,温州市,乐清市,南岳镇,南岳镇
29049,浙江省,温州市,乐清市,蒲岐镇,蒲岐镇
29050,浙江省,温州市,乐清市,磐石镇,磐石镇
29051,浙江省,温州市,乐清市,智仁乡,智仁乡
29052,浙江省,温州市,乐清市,龙西乡,龙西乡
29053,浙江省,温州市,乐清市,岭底乡,岭底乡
29054,浙江省,嘉兴市,,,嘉兴市
29055,浙江省,嘉兴市,南湖区,,南湖区
29065,浙江省,嘉兴市,南湖区,凤桥镇,凤桥镇
29066,浙江省,嘉兴市,南湖区,余新镇,余新镇
29067,浙江省,嘉兴市,南湖区,新丰镇,新丰镇
29068,浙江省,嘉兴市,南湖区,大桥镇,大桥镇
29069,浙江省,嘉兴市,秀洲区,,秀洲区
29074,浙江省,嘉兴市,秀洲区,王江泾镇,王江泾镇
29075,浙江省,嘉兴市,秀洲区,油车港镇,油车港镇
29076,浙江省,嘉兴市,秀洲区,新塍镇,新塍镇
29077,浙江省,嘉兴市,秀洲区,王店镇,王店镇
29078,浙江省,嘉兴市,秀洲区,洪合镇,洪合镇
29079,浙江省,嘉兴市,嘉善县,,嘉善县
29083,浙江省,嘉兴市,嘉善县,大云镇,大云镇
29084,浙江省,嘉兴市,嘉善县,西塘镇,西塘镇
29085,浙江省,嘉兴市,嘉善县,干窑镇,干窑镇
29086,浙江省,嘉兴市,嘉善县,陶庄镇,陶庄镇
29087,浙江省,嘉兴市,嘉善县,姚庄镇,姚庄镇
29088,浙江省,嘉兴市,嘉善县,天凝镇,天凝镇
29089,浙江省,嘉兴市,海盐县,,海盐县
29094,浙江省,嘉兴市,海盐县,沈荡镇,沈荡镇
29095,浙江省,嘉兴市,海盐县,百步镇,百步镇
29096,浙江省,嘉兴市,海盐县,于城镇,于城镇
29097,浙江省,嘉兴市,海盐县,澉浦镇,澉浦镇
29098,浙江省,嘉兴市,海盐县,通元镇,通元镇
29099,浙江省,嘉兴市,海宁市,,海宁市
29104,浙江省,嘉兴市,海宁市,许村镇,许村镇
29105,浙江省,嘉兴市,海宁市,长安镇,长安镇
29106,浙江省,嘉兴市,海宁市,周王庙镇,周王庙镇
29107,浙江省,嘉兴市,海宁市,丁桥镇,丁桥镇
29108,浙江省,嘉兴市,海宁市,斜桥镇,斜桥镇
29109,浙江省,嘉兴市,海宁市,黄湾镇,黄湾镇
29110,浙江省,嘉兴市,海宁市,盐官镇,盐官镇
29111,浙江省,嘉兴市,海宁市,袁花镇,袁花镇
29112,浙江省,嘉兴市,平湖市,,平湖市
29116,浙江省,嘉兴市,平湖市,乍浦镇,乍浦镇
29117,浙江省,嘉兴市,平湖市,新埭镇,新埭镇
29118,浙江省,嘉兴市,平湖市,新仓镇,新仓镇
29119,浙江省,嘉兴市,平湖市,广陈镇,广陈镇
29120,浙江省,嘉兴市,平湖市,林埭镇,林埭镇
29121,浙江省,嘉兴市,平湖市,独山港镇,独山港镇
29122,浙江省,嘉兴市,桐乡市,,桐乡市
29126,浙江省,嘉兴市,桐乡市,乌镇镇,乌镇镇
29127,浙江省,嘉兴市,桐乡市,濮院镇,濮院镇
29128,浙江省,嘉兴市,桐乡市,屠甸镇,屠甸镇
29129,浙江省,嘉兴市,桐乡市,石门镇,石门镇
29130,浙江省,嘉兴市,桐乡市,河山镇,河山镇
29131,浙江省,嘉兴市,桐乡市,洲泉镇,洲泉镇
29132,浙江省,嘉兴市,桐乡市,大麻镇,大麻镇
29133,浙江省,嘉兴市,桐乡市,崇福镇,崇福镇
29134,浙江省,湖州市,,,湖州市
29135,浙江省,湖州市,吴兴区,,吴兴区
29149,浙江省,湖州市,吴兴区,织里镇,织里镇
29150,浙江省,湖州市,吴兴区,八里店镇,八里店镇
29151,浙江省,湖州市,吴兴区,妙西镇,妙西镇
29152,浙江省,湖州市,吴兴区,埭溪镇,埭溪镇
29153,浙江省,湖州市,吴兴区,东林镇,东林镇
